City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,al jawf,29.5,38.75,302.06,21,0,4.44,SA,1690239279
364,chandler,33.3062,-111.8412,319.72,16,0,3.09,US,1690239182
365,kalaswala,32.2009,74.6491,303.13,72,69,2.47,PK,1690239279
366,vryburg,-26.9566,24.7284,279.53,18,66,2.5,ZA,1690239279
367,el fasher,13.6279,25.3494,305.39,34,92,3.5,SD,1690239279
368,imphal,24.8167,93.95,294.31,98,91,0.54,IN,1690239280
369,kupang,-10.1667,123.5833,296.07,72,35,6.82,ID,1690239280
370,kirensk,57.7853,108.1119,293.06,72,78,0.65,RU,1690239280
371,goondiwindi,-28.55,150.3167,286.51,58,0,4.17,AU,1690239280
372,nogliki,51.8333,143.1667,290.03,83,84,2.87,RU,1690239281
373,acarau,-2.8856,-40.12,299.2,81,12,7.45,BR,1690239281
374,flin flon,54.7682,-101.865,300.06,32,40,3.6,CA,1690239281
375,xai-xai,-25.0519,33.6442,292.98,77,92,6.96,MZ,1690239281
376,tchintabaraden,15.8969,5.7985,300.26,56,100,2.61,NE,1690239281
377,miami lakes,25.9087,-80.3087,307.6,65,40,6.69,US,1690238831
378,long beach,33.767,-118.1892,312.02,71,0,5.66,US,1690239282
379,prince rupert,54.3161,-130.3201,287.98,91,100,4.12,CA,1690239008
380,sao jose da coroa grande,-8.8978,-35.1478,296.5,84,7,4.01,BR,1690239282
381,le port,-20.9373,55.2919,294.13,85,14,1.5,RE,1690239282
382,uliastay,47.7417,96.8444,284.86,64,19,1.59,MN,1690239283
383,tomelilla,55.5429,13.9546,290.18,91,100,3.41,SE,1690239283
384,siwa oasis,29.2041,25.5195,305.01,27,0,5.91,EG,1690239283
385,roma,43.2128,-75.4557,295.22,94,0,2.57,US,1690239283
386,korla,41.7597,86.1469,300.17,35,47,4.22,CN,1690239283
387,san juan de miraflores,-12.1629,-76.9635,294.44,83,49,4.97,PE,1690239284
388,turpan,42.9333,89.1667,305.92,25,26,1.86,CN,1690239284
389,enewetak,11.3474,162.3373,301.61,79,70,7.93,MH,1690239284
390,quelimane,-17.8786,36.8883,291.83,89,0,1.36,MZ,1690239284
391,dhidhdhoo,6.8833,73.1,301.0,80,93,5.38,MV,1690239284
392,high river,50.5834,-113.8687,309.35,20,78,9.17,CA,1690239169
393,karratha,-20.7377,116.8463,289.01,41,0,7.59,AU,1690239285
394,sao paulo de olivenca,-3.3783,-68.8725,300.27,73,100,0.99,BR,1690239285
395,mabaruma,8.2,-59.7833,296.9,97,99,1.62,GY,1690239285
396,maputo,-25.9653,32.5892,289.97,77,100,7.2,MZ,1690239097
397,tsevie,6.4261,1.2133,297.64,95,100,2.38,TG,1690239286
398,buulobarde,3.8538,45.5674,296.73,79,64,9.17,SO,1690239286
399,lillehammer,61.1146,10.4674,285.49,97,100,3.79,NO,1690239286
400,san mariano,7.5,126.0,297.86,87,100,1.51,PH,1690239286
401,berberati,4.2612,15.7922,293.33,99,34,1.47,CF,1690239286
402,mar del plata,-38.0023,-57.5575,280.34,73,20,6.71,AR,1690239287
403,giado,31.9582,12.0203,304.34,15,0,7.85,LY,1690239287
404,toktogul,41.8708,72.9402,295.08,51,1,0.77,KG,1690239287
405,colac,-38.3333,143.5833,282.69,77,89,0.71,AU,1690239287
406,qamdo,31.1667,97.2333,278.06,93,100,1.84,CN,1690239287
407,prince george,53.9166,-122.753,295.51,60,20,3.09,CA,1690239190
408,polyarnyy,69.1989,33.4478,282.36,94,100,4.28,RU,1690239288
409,capitao poco,-1.7464,-47.0594,297.26,87,44,2.5,BR,1690239288
410,chukhloma,58.7525,42.6825,285.14,98,85,2.53,RU,1690239288
411,hengchun,22.0042,120.7439,301.87,76,91,8.21,TW,1690239288
412,banposh,22.25,84.8,298.09,90,33,2.03,IN,1690239289
413,la sarre,48.8002,-79.1996,291.75,74,54,3.03,CA,1690239289
414,le portel,50.7056,1.5757,289.25,77,90,5.59,FR,1690239081
415,jambi city,-1.6,103.6167,294.82,99,70,1.06,ID,1690239289
416,alesund,62.4723,6.1549,288.1,89,75,8.23,NO,1690239289
417,luwingu,-10.2621,29.9271,286.88,55,0,1.5,ZM,1690239290
418,marco island,25.9363,-81.7157,307.61,57,0,4.12,US,1690239058
419,letlhakeng,-24.0944,25.0298,288.34,38,43,2.91,BW,1690239290
420,karymskoye,51.6167,114.35,292.21,67,99,0.66,RU,1690239290
421,afaahiti,-17.75,-149.2833,303.08,81,5,8.32,PF,1690239290
422,tarkwa,5.3064,-1.9847,296.1,95,100,1.0,GH,1690239291
423,funadhoo,6.15,73.2667,301.19,78,91,4.97,MV,1690239291
424,thayetmyo,19.3167,95.1833,298.25,88,34,2.39,MM,1690239291
425,ola,59.5833,151.2833,293.23,62,2,1.05,RU,1690239291
426,chingola,-12.529,27.8838,287.04,56,2,1.95,ZM,1690239292
427,panshi,42.9422,126.0561,294.98,89,39,1.96,CN,1690239292
428,monster,52.0258,4.175,288.7,78,20,1.54,NL,1690239292
429,tomatlan,19.9333,-105.25,303.37,66,66,2.99,MX,1690239292
430,natal,-5.795,-35.2094,298.27,83,40,4.63,BR,1690239292
431,deqen,29.9618,90.7188,282.73,93,100,2.13,CN,1690239293
432,merizo village,13.2658,144.6691,302.58,89,100,5.88,GU,1690239293
433,manado,1.487,124.8455,301.58,65,20,4.63,ID,1690239293
434,novyy turtkul',41.55,61.0167,300.1,20,0,2.71,UZ,1690239293
435,riohacha,11.5444,-72.9072,308.21,43,0,7.2,CO,1690239293
436,ancud,-41.8697,-73.8203,282.3,95,100,6.61,CL,1690239294
437,praia,14.9215,-23.5087,299.45,78,75,7.72,CV,1690239294
438,conduaga,8.862,117.4893,299.53,88,100,4.89,PH,1690239294
439,laguna,38.421,-121.4238,310.67,29,0,3.6,US,1690239295
440,smartno pri litiji,46.0444,14.8442,293.43,88,95,1.54,SI,1690239295
441,lubuklinggau,-3.3,102.8667,293.94,90,74,1.11,ID,1690239295
442,tamanrasset,22.785,5.5228,303.1,17,90,4.12,DZ,1690239295
443,wuwei,37.9281,102.6414,296.63,32,84,2.12,CN,1690239108
444,altamira,-3.2033,-52.2064,299.25,50,8,1.07,BR,1690239181
445,lethem,3.3803,-59.7968,299.3,83,46,0.22,GY,1690239296
446,meulaboh,4.1363,96.1285,296.81,89,32,1.57,ID,1690239296
447,taoudenni,22.6783,-3.9836,313.56,12,75,1.78,ML,1690239296
448,panguipulli,-39.6333,-72.3333,280.39,98,100,2.15,CL,1690239230
449,east london,-33.0153,27.9116,285.24,64,0,2.6,ZA,1690239171
450,kharp,66.8014,65.8081,290.9,74,100,1.65,RU,1690239297
451,darwin,-12.4611,130.8418,288.14,38,0,5.14,AU,1690239297
452,garden city,42.3256,-83.331,302.1,66,40,4.63,US,1690239071
453,heinola,61.2056,26.0381,287.59,87,100,1.54,FI,1690239298
454,ar ruways,24.1103,52.7306,305.52,72,100,4.12,AE,1690239298
455,loushanguan,28.1375,106.82,295.48,95,100,1.41,CN,1690239298
456,piacabucu,-10.4056,-36.4344,296.29,80,4,2.93,BR,1690239199
457,ankum,52.55,7.8833,288.07,86,64,3.74,DE,1690239299
458,shortandy,51.7006,70.9994,289.58,52,87,0.68,KZ,1690239299
459,itaueira,-7.6033,-43.0256,298.91,33,11,2.96,BR,1690239299
460,berezovo,63.9381,65.0419,289.79,78,100,2.28,RU,1690239299
461,rosarito,32.3333,-117.0333,305.51,67,35,4.29,MX,1690239299
462,trondheim,63.4305,10.3951,289.18,91,92,0.93,NO,1690239235
463,serdar,38.9764,56.2757,305.5,18,0,3.93,TM,1690239300
464,suntar,62.1444,117.6319,296.28,62,10,1.56,RU,1690239300
465,kitakata,37.65,139.8667,301.17,69,9,0.55,JP,1690239300
466,tocopilla,-22.092,-70.1979,291.01,78,8,3.68,CL,1690239300
467,necochea,-38.5473,-58.7368,278.27,75,58,4.27,AR,1690239301
468,borodulikha,50.7184,80.9295,290.65,69,98,1.61,KZ,1690239301
469,jinchang,38.4953,102.1739,298.2,31,72,3.21,CN,1690239301
470,ambon,-3.6954,128.1814,301.06,91,40,3.6,ID,1690238762
471,smara,26.7384,-11.6719,293.71,73,3,6.54,EH,1690239302
472,olyokminsk,60.3736,120.4264,298.3,57,5,0.74,RU,1690239302
473,lompoc,34.6391,-120.4579,309.27,65,40,3.6,US,1690239038
474,popondetta,-8.7537,148.2534,298.32,68,97,0.26,PG,1690239303
475,banamba,13.55,-7.45,302.16,55,98,2.61,ML,1690239303
476,sabang,5.8933,95.3214,301.45,73,94,9.22,ID,1690239303
477,champerico,14.3,-91.9167,305.45,66,99,2.24,GT,1690239303
478,bella union,-30.2752,-57.6007,284.74,89,100,5.67,UY,1690239304
479,nizhnedevitsk,51.5419,38.3657,288.84,73,68,3.73,RU,1690239304
480,san patricio,28.017,-97.5169,309.12,46,5,6.92,US,1690239304
481,queenstown,-31.8976,26.8753,276.55,56,0,0.47,ZA,1690239285
482,ketchikan,55.3422,-131.6461,293.41,60,0,4.63,US,1690239304
483,auki,-8.7676,160.7034,301.12,76,40,1.33,SB,1690239305
484,molteno,-31.3968,26.3625,276.01,44,12,1.68,ZA,1690239305
485,teknaf,20.8624,92.3058,299.4,89,71,5.3,BD,1690239305
486,fort st. john,56.2499,-120.8529,291.09,63,100,2.57,CA,1690239306
487,timimoun,29.2639,0.231,311.36,7,8,5.14,DZ,1690239306
488,tera,14.0078,0.7531,304.46,48,64,1.9,NE,1690239306
489,dickinson,29.4608,-95.0513,309.89,62,20,5.81,US,1690239306
490,charters towers,-20.1,146.2667,288.4,72,48,5.05,AU,1690239307
491,slave lake,55.2834,-114.769,300.14,50,40,4.12,CA,1690239307
492,brezina,33.0989,1.2608,303.82,13,15,2.53,DZ,1690239307
493,oltinko'l,40.8011,72.1634,301.11,29,16,2.32,UZ,1690239307
494,dessau,51.8386,12.2456,290.07,85,14,3.62,DE,1690239308
495,massawa,15.6097,39.45,308.25,46,94,2.64,ER,1690239308
496,marion,39.7684,-86.1555,303.49,67,75,2.57,US,1690239308
497,great falls,47.5002,-111.3008,309.81,18,0,15.43,US,1690239039
498,pangody,65.85,74.4859,291.27,77,38,2.81,RU,1690239308
499,nikolayevsk-on-amure,53.1406,140.73,297.89,54,93,1.96,RU,1690239309
500,ulanhot,46.0833,122.0833,295.29,78,94,1.1,CN,1690239309
501,suva,-18.1416,178.4415,296.86,83,75,1.03,FJ,1690239070
502,coari,-4.085,-63.1414,300.49,52,7,0.73,BR,1690239094
503,tongliao,43.6125,122.2653,296.66,67,78,1.53,CN,1690239300
504,gourdon,44.75,1.5,288.65,85,92,3.32,FR,1690239310
505,libenge,3.65,18.6333,295.13,93,45,0.79,CD,1690239310
506,obo,5.3998,26.4869,293.02,98,89,1.17,CF,1690239310
507,haiku-pauwela,20.9219,-156.3051,303.24,62,20,11.83,US,1690239310
508,fraserburgh,57.6874,-2.0184,284.5,85,60,6.4,GB,1690239311
509,kamaishi,39.2667,141.8833,300.32,69,95,0.99,JP,1690239311
510,jos,9.9167,8.9,291.54,97,46,2.09,NG,1690239148
511,antofagasta,-23.65,-70.4,290.75,85,44,3.1,CL,1690239311
512,gulsehir,38.7459,34.6252,293.33,60,0,9.26,TR,1690239312
513,maceio,-9.6658,-35.7353,296.84,88,20,1.03,BR,1690239312
514,talakan,50.3167,130.3667,291.47,99,99,0.78,RU,1690239312
515,nanao,37.05,136.9667,304.98,67,2,1.03,JP,1690239312
516,box elder,41.5005,-112.8764,308.29,33,99,2.99,US,1690239313
517,lewistown,40.5992,-77.5714,302.82,58,0,2.57,US,1690239313
518,newport,51.5877,-2.9984,288.53,88,98,3.3,GB,1690239072
519,charlottetown,46.2352,-63.1267,301.31,54,75,4.12,CA,1690239146
520,chinchilla,-26.75,150.6333,287.75,56,0,8.39,AU,1690239314
521,aldan,58.6031,125.3894,293.17,73,100,0.45,RU,1690239314
522,amarpatan,24.3167,80.9833,301.72,73,100,1.7,IN,1690239315
523,nioki,-2.7167,17.6833,298.21,63,36,1.59,CD,1690239315
524,luanda,-8.8368,13.2343,292.76,94,20,2.48,AO,1690239158
525,punta del este,-34.9667,-54.95,282.57,88,100,2.57,UY,1690239315
526,pskov,57.8136,28.3496,283.1,100,20,0.0,RU,1690239316
527,jatibonico,21.9419,-79.17,302.91,63,5,5.62,CU,1690239316
528,altamont,42.2068,-121.7372,303.09,28,0,6.17,US,1690239316
529,kristiansund,63.1115,7.732,287.18,82,75,7.2,NO,1690239317
530,la'ie,21.6477,-157.9253,304.13,71,31,6.94,US,1690239317
531,vila velha,-20.3297,-40.2925,294.79,88,40,1.03,BR,1690239162
532,huarmey,-10.0681,-78.1522,294.58,76,7,5.05,PE,1690239317
533,sao gabriel da cachoeira,-0.1303,-67.0892,296.73,96,65,1.19,BR,1690239318
534,linqu,36.5156,118.5397,301.26,74,100,1.21,CN,1690239318
535,bonthe,7.5264,-12.505,297.9,90,99,3.52,SL,1690239318
536,saskatoon,52.1168,-106.6345,308.8,27,20,7.72,CA,1690239283
537,pimenta bueno,-11.6725,-61.1936,299.31,36,0,0.4,BR,1690239083
538,paradip garh,20.3167,86.6167,301.5,80,37,6.27,IN,1690239319
539,kijang,35.2442,129.2139,299.0,89,98,3.06,KR,1690239319
540,hang dong,18.687,98.9194,298.15,88,20,1.54,TH,1690239319
541,ujae,8.9322,165.7642,301.68,75,100,8.61,MH,1690239320
542,akureyri,65.6835,-18.0878,283.11,93,100,3.6,IS,1690239320
543,visby,57.6409,18.296,288.61,100,74,3.6,SE,1690239320
544,rupert,42.6191,-113.6772,302.14,32,0,7.2,US,1690239320
545,yuzhno-kurilsk,44.0306,145.8556,291.85,97,100,0.68,RU,1690239321
546,mansa,29.9833,75.3833,304.48,63,97,2.98,IN,1690239321
547,ribeira brava,32.65,-17.0667,297.5,80,19,0.94,PT,1690239321
548,floro,61.5996,5.0328,288.13,77,40,3.6,NO,1690239321
549,boguchany,58.3814,97.4531,289.95,95,89,1.18,RU,1690239322
550,roosevelt,33.9668,-103.4505,311.43,13,2,5.28,US,1690239322
551,chibougamau,49.9168,-74.3659,291.94,94,100,1.37,CA,1690239322
552,jalali,27.8667,78.2667,303.98,64,60,1.25,IN,1690239322
553,naxos,37.1056,25.3764,301.1,73,0,3.58,GR,1690239323
554,marica,-22.9194,-42.8186,297.1,82,5,4.33,BR,1690239323
555,sagaing,21.8787,95.9797,299.25,89,75,0.0,MM,1690239323
556,medyn',54.9692,35.8586,286.56,98,92,2.3,RU,1690239323
557,maitum,6.0392,124.4986,298.54,89,100,1.37,PH,1690239324
558,sosnytsya,51.5239,32.4999,290.04,88,97,2.49,UA,1690239324
559,kinablangan,7.6947,126.5503,300.45,76,100,2.36,PH,1690239324
560,plettenberg bay,-34.0527,23.3716,282.85,70,0,2.31,ZA,1690239324
561,smithers,54.7804,-127.1743,291.33,59,75,1.03,CA,1690239040
